"symbiont","host"
"S10","H21"
"S20","H4"
"S23","H11"
"S27","H37"
"S29","H15"
"S30","H19"
"S31","H19"
"S32","H63"
"S32","H64"
"S33","H48"
"S34","H20"
"S34","H41"
"S34","H42"
"S34","H56"
"S35","H20"
"S35","H29"
"S35","H42"
"S35","H55"
"S35","H62"
"S36","H5"
"S36","H25"
"S36","H26"
"S36","H44"
"S36","H53"
"S36","H54"
"S36","H62"
"S37","H38"
"S39","H13"
"S39","H37"
"S40","H61"
"S41","H5"
"S41","H7"
"S41","H25"
"S41","H26"
"S41","H30"
"S41","H40"
"S41","H53"
"S41","H54"
"S43","H19"
"S44","H19"
"S45","H20"
"S45","H29"
"S46","H47"
"S47","H28"
"S47","H29"
"S47","H55"
"S49","H58"
"S50","H11"
"S51","H11"
"S52","H32"
"S53","H19"
"S54","H3"
"S54","H19"
"S55","H37"
"S58","H38"
"S59","H34"
"S59","H35"
"S59","H44"
"S59","H45"
"S60","H5"
"S60","H25"
"S60","H40"
"S60","H46"
"S61","H3"
"S62","H8"
"S64","H62"
"S65","H47"
"S66","H47"
"S67","H47"
"S68","H47"
"S68","H48"
"S69","H49"
"S71","H7"
"S71","H26"
"S71","H30"
"S72","H4"
"S73","H19"
"S74","H19"
"S75","H8"
"S76","H4"
"S77","H32"
"S78","H4"
"S79","H55"
"S80","H63"
"S80","H64"
"S81","H57"
"S82","H43"
"S82","H52"
"S82","H58"
"S83","H5"
"S83","H25"
"S83","H40"
"S83","H46"
"S83","H53"
"S85","H3"
"S86","H3"
"S87","H20"
"S87","H28"
"S87","H29"
"S87","H56"
"S88","H20"
"S88","H28"
"S88","H29"
"S88","H56"
"S89","H4"
"S90","H3"
"S91","H3"
"S92","H59"
"S93","H20"
"S93","H60"
"S94","H39"
"S95","H39"
"S96","H61"
"S97","H62"
"S98","H63"
"S98","H64"
"S99","H63"
"S99","H64"
