"symbiont","host"
"S9","H7"
"S9","H9"
"S11","H9"
"S11","H19"
"S12","H9"
"S13","H19"
"S15","H7"
"S15","H9"
"S15","H12"
"S16","H9"
"S16","H10"
"S17","H11"
"S18","H7"
"S18","H15"
"S18","H16"
"S19","H7"
"S19","H13"
"S20","H21"
"S21","H17"
"S22","H6"
"S22","H20"
"S23","H7"
"S23","H15"
"S23","H16"
"S24","H7"
"S24","H15"
"S24","H16"
"S25","H9"
"S25","H12"
"S25","H14"
"S25","H18"
"S26","H9"
"S27","H7"
"S28","H19"
"S29","H19"
"S30","H6"
"S30","H21"
"S31","H6"
"S31","H21"
"S32","H6"
"S32","H20"
"S33","H20"
"S34","H6"
"S34","H21"
"S35","H12"
"S35","H13"
"S36","H12"
"S36","H13"
