"symbiont","host"
"S4","H20"
"S4","H21"
"S4","H22"
"S14","H9"
"S17","H20"
"S18","H9"
"S19","H9"
"S19","H16"
"S20","H22"
"S21","H28"
"S22","H27"
"S23","H31"
"S26","H32"
"S27","H16"
"S28","H26"
"S29","H10"
"S30","H10"
"S32","H41"
"S32","H42"
"S35","H36"
"S36","H19"
"S36","H35"
"S39","H26"
"S40","H35"
"S41","H16"
"S42","H16"
"S43","H17"
"S44","H17"
"S44","H28"
"S45","H27"
"S46","H28"
"S48","H39"
"S49","H20"
"S49","H21"
"S50","H20"
"S50","H21"
"S51","H29"
"S52","H10"
"S53","H28"
"S54","H10"
"S55","H32"
"S56","H10"
"S57","H20"
"S57","H21"
"S57","H22"
"S58","H10"
"S59","H32"
"S60","H33"
"S62","H27"
"S63","H10"
"S63","H27"
"S64","H31"
"S65","H31"
"S67","H36"
"S68","H37"
"S69","H38"
