"symbiont","host"
"S12","H38"
"S15","H11"
"S20","H7"
"S23","H7"
"S24","H23"
"S28","H69"
"S30","H19"
"S32","H55"
"S33","H7"
"S35","H19"
"S35","H20"
"S42","H26"
"S43","H27"
"S44","H52"
"S44","H53"
"S44","H63"
"S45","H60"
"S49","H32"
"S50","H43"
"S53","H19"
"S53","H20"
"S54","H38"
"S63","H42"
"S66","H55"
"S69","H11"
"S69","H31"
"S71","H46"
"S73","H11"
"S74","H31"
"S75","H16"
"S75","H17"
"S75","H49"
"S77","H7"
"S80","H55"
"S81","H55"
"S82","H57"
"S83","H11"
"S84","H63"
"S85","H69"
"S87","H31"
"S88","H59"
"S88","H64"
"S89","H52"
"S89","H65"
"S89","H66"
"S90","H19"
"S90","H20"
"S91","H19"
"S91","H20"
"S92","H43"
"S93","H11"
"S93","H43"
"S94","H31"
"S95","H11"
"S96","H11"
"S97","H50"
"S97","H51"
"S97","H67"
"S98","H68"
"S99","H20"
"S100","H20"
"S102","H7"
"S104","H55"
"S106","H58"
"S107","H11"
"S107","H58"
"S108","H53"
"S108","H70"
"S109","H11"
"S109","H53"
"S109","H70"
"S110","H31"
"S111","H31"
"S112","H52"
"S112","H53"
"S112","H69"
"S113","H52"
"S113","H53"
"S113","H69"
