"symbiont","host"
"S7","H5"
"S7","H6"
"S7","H10"
"S7","H11"
"S8","H5"
"S8","H6"
"S8","H9"
"S8","H18"
"S13","H13"
"S15","H3"
"S15","H5"
"S15","H9"
"S15","H10"
"S15","H21"
"S15","H22"
"S15","H24"
"S16","H13"
"S17","H3"
"S17","H12"
"S18","H12"
"S19","H13"
"S20","H5"
"S21","H5"
"S21","H6"
"S21","H9"
"S21","H10"
"S21","H11"
"S21","H19"
"S23","H5"
"S24","H10"
"S24","H14"
"S24","H18"
"S24","H24"
"S24","H25"
"S25","H3"
"S25","H5"
"S25","H11"
"S25","H14"
"S25","H17"
"S25","H21"
"S26","H9"
"S26","H24"
"S27","H3"
"S27","H19"
"S27","H20"
"S27","H21"
"S28","H3"
"S28","H5"
"S28","H19"
"S28","H20"
"S28","H21"
"S29","H3"
"S29","H18"
"S29","H20"
"S30","H19"
"S31","H22"
"S32","H9"
"S33","H6"
"S33","H24"
"S33","H25"
"S34","H6"
"S34","H24"
"S34","H25"
