"symbiont","host"
"S12","H19"
"S16","H32"
"S17","H31"
"S17","H32"
"S18","H2"
"S18","H38"
"S19","H31"
"S19","H32"
"S21","H18"
"S21","H19"
"S22","H2"
"S24","H10"
"S25","H11"
"S27","H5"
"S27","H37"
"S28","H9"
"S28","H26"
"S29","H11"
"S30","H2"
"S31","H16"
"S32","H17"
"S33","H27"
"S35","H12"
"S35","H15"
"S39","H12"
"S39","H15"
"S40","H28"
"S43","H38"
"S44","H35"
"S46","H19"
"S47","H19"
"S48","H2"
"S50","H39"
"S51","H2"
"S52","H2"
"S54","H41"
"S56","H30"
"S57","H38"
"S58","H38"
"S59","H18"
"S59","H19"
"S60","H40"
"S61","H5"
"S62","H37"
"S63","H5"
"S64","H7"
"S65","H5"
"S66","H24"
"S66","H47"
"S67","H48"
"S68","H13"
"S69","H5"
"S70","H29"
"S70","H49"
"S71","H23"
"S71","H53"
"S72","H50"
"S72","H54"
"S73","H27"
"S73","H43"
"S74","H5"
"S74","H27"
"S74","H43"
"S75","H9"
"S75","H26"
"S76","H5"
"S77","H27"
"S78","H27"
"S79","H5"
"S79","H18"
"S79","H19"
"S80","H5"
"S80","H18"
"S80","H19"
"S81","H30"
"S82","H30"
