"symbiont","host"
"S21","H16"
"S22","H9"
"S24","H16"
"S26","H42"
"S31","H16"
"S32","H34"
"S32","H46"
"S32","H47"
"S33","H24"
"S35","H26"
"S35","H27"
"S36","H16"
"S37","H40"
"S39","H6"
"S40","H46"
"S40","H47"
"S41","H34"
"S42","H28"
"S43","H28"
"S43","H29"
"S44","H28"
"S44","H29"
"S46","H6"
"S46","H16"
"S54","H32"
"S56","H31"
"S57","H33"
"S58","H16"
"S59","H32"
"S59","H49"
"S60","H6"
"S61","H36"
"S62","H37"
"S63","H13"
"S63","H16"
"S64","H13"
"S64","H16"
"S65","H35"
"S65","H40"
"S67","H42"
"S68","H11"
"S68","H33"
"S68","H35"
"S68","H41"
"S71","H16"
"S72","H48"
"S73","H9"
"S73","H16"
"S74","H9"
"S74","H16"
"S75","H49"
"S76","H49"
"S77","H6"
"S78","H6"
