"symbiont","host"
"S14","H14"
"S16","H33"
"S16","H34"
"S17","H25"
"S18","H14"
"S20","H2"
"S24","H26"
"S24","H33"
"S27","H28"
"S27","H29"
"S28","H22"
"S29","H10"
"S29","H12"
"S29","H48"
"S29","H51"
"S33","H10"
"S33","H14"
"S34","H26"
"S37","H22"
"S38","H46"
"S39","H17"
"S39","H20"
"S40","H10"
"S40","H14"
"S41","H10"
"S41","H14"
"S43","H10"
"S43","H12"
"S43","H48"
"S43","H52"
"S44","H2"
"S45","H13"
"S45","H22"
"S46","H26"
"S46","H33"
"S46","H34"
"S46","H53"
"S46","H54"
"S47","H23"
"S47","H48"
"S49","H31"
"S51","H2"
"S51","H3"
"S52","H12"
"S52","H27"
"S52","H47"
"S52","H48"
"S53","H26"
"S54","H26"
"S56","H12"
"S56","H27"
"S56","H47"
"S57","H3"
"S57","H26"
"S57","H34"
"S57","H39"
"S58","H10"
"S58","H52"
"S59","H10"
"S59","H52"
"S60","H3"
"S61","H18"
"S61","H46"
"S62","H18"
"S62","H50"
"S63","H3"
"S64","H3"
"S65","H13"
"S65","H44"
"S66","H2"
"S67","H33"
"S67","H39"
"S68","H26"
"S68","H34"
"S68","H53"
"S68","H54"
"S69","H3"
"S69","H44"
"S70","H13"
"S70","H45"
"S71","H17"
"S71","H25"
"S71","H46"
"S72","H25"
"S72","H49"
"S72","H50"
"S74","H2"
"S76","H3"
"S77","H3"
"S78","H2"
"S78","H3"
"S79","H2"
"S79","H3"
