"symbiont","host"
"S4","H4"
"S4","H14"
"S4","H20"
"S12","H4"
"S12","H8"
"S12","H15"
"S12","H17"
"S14","H4"
"S14","H21"
"S15","H4"
"S16","H20"
"S17","H18"
"S18","H4"
"S18","H14"
"S21","H4"
"S21","H15"
"S21","H19"
"S22","H19"
"S23","H16"
"S24","H4"
"S24","H8"
"S24","H14"
"S24","H17"
"S25","H4"
"S25","H21"
"S26","H22"
"S27","H4"
"S27","H15"
"S28","H4"
"S28","H15"
"S28","H22"
"S29","H19"
"S29","H22"
"S31","H4"
"S31","H16"
"S32","H4"
"S32","H16"
"S32","H22"
"S33","H22"
"S34","H15"
"S34","H18"
"S35","H19"
"S36","H20"
"S37","H19"
"S37","H22"
"S39","H14"
"S39","H21"
"S40","H14"
"S40","H21"
"S41","H24"
"S42","H25"
