"symbiont","host"
"S11","H5"
"S12","H28"
"S12","H29"
"S13","H16"
"S13","H17"
"S16","H20"
"S16","H27"
"S17","H26"
"S18","H18"
"S19","H4"
"S20","H4"
"S21","H4"
"S22","H4"
"S22","H27"
"S23","H4"
"S23","H20"
"S25","H9"
"S25","H16"
"S25","H17"
"S26","H5"
"S28","H5"
"S29","H2"
"S29","H5"
"S30","H14"
"S30","H21"
"S31","H4"
"S32","H28"
"S33","H4"
"S35","H19"
"S36","H20"
"S36","H22"
"S37","H21"
"S37","H23"
"S38","H9"
"S38","H17"
"S39","H4"
"S39","H9"
"S39","H17"
"S40","H20"
"S40","H24"
"S41","H14"
"S41","H21"
"S41","H25"
"S41","H27"
"S42","H12"
"S42","H26"
"S43","H14"
"S43","H27"
"S44","H30"
"S45","H31"
