"symbiont","host"
"S23","H17"
"S24","H36"
"S27","H40"
"S30","H41"
"S31","H23"
"S32","H25"
"S32","H26"
"S32","H30"
"S33","H12"
"S34","H12"
"S34","H41"
"S35","H40"
"S35","H41"
"S38","H24"
"S39","H32"
"S40","H13"
"S41","H13"
"S43","H53"
"S44","H30"
"S45","H40"
"S45","H41"
"S46","H40"
"S47","H45"
"S48","H33"
"S49","H35"
"S50","H36"
"S51","H40"
"S51","H41"
"S52","H40"
"S52","H41"
"S54","H40"
"S54","H41"
"S55","H38"
"S56","H39"
"S56","H48"
"S56","H49"
"S57","H41"
"S58","H40"
"S58","H41"
"S59","H34"
"S59","H42"
"S59","H43"
"S61","H40"
"S61","H41"
"S62","H40"
"S62","H41"
"S63","H40"
"S63","H41"
"S64","H11"
"S65","H40"
"S66","H11"
"S66","H40"
