"symbiont","host"
"S6","H10"
"S8","H16"
"S9","H24"
"S10","H27"
"S12","H9"
"S12","H18"
"S13","H10"
"S14","H8"
"S14","H9"
"S14","H17"
"S14","H18"
"S16","H19"
"S16","H20"
"S17","H10"
"S19","H22"
"S20","H14"
"S20","H23"
"S21","H17"
"S22","H17"
"S23","H16"
"S24","H21"
"S24","H30"
"S26","H16"
"S28","H21"
"S28","H31"
"S29","H21"
"S29","H31"
"S30","H26"
"S31","H26"
"S32","H26"
"S32","H27"
"S33","H28"
"S33","H29"
"S34","H28"
"S34","H29"
"S35","H22"
"S36","H6"
"S36","H22"
"S37","H8"
"S37","H18"
"S38","H8"
"S38","H18"
"S39","H16"
"S39","H26"
"S39","H27"
"S40","H6"
"S41","H21"
"S41","H30"
"S42","H31"
