"symbiont","host"
"S2","H49"
"S13","H49"
"S18","H49"
"S22","H7"
"S22","H15"
"S32","H18"
"S33","H18"
"S33","H68"
"S33","H69"
"S35","H68"
"S36","H10"
"S36","H28"
"S37","H68"
"S37","H69"
"S38","H48"
"S38","H49"
"S39","H7"
"S42","H7"
"S42","H57"
"S42","H65"
"S44","H17"
"S46","H31"
"S47","H7"
"S47","H17"
"S47","H18"
"S48","H36"
"S48","H44"
"S49","H37"
"S50","H38"
"S51","H7"
"S51","H38"
"S52","H10"
"S52","H28"
"S55","H10"
"S55","H28"
"S56","H6"
"S57","H6"
"S60","H48"
"S60","H49"
"S61","H47"
"S62","H58"
"S63","H25"
"S64","H25"
"S65","H7"
"S66","H7"
"S67","H35"
"S70","H41"
"S70","H48"
"S71","H41"
"S71","H48"
"S73","H7"
"S73","H21"
"S74","H7"
"S74","H21"
"S76","H7"
"S76","H31"
"S77","H18"
"S78","H7"
"S79","H7"
"S80","H69"
"S81","H7"
"S81","H68"
"S81","H69"
"S82","H60"
"S82","H61"
"S83","H7"
"S84","H18"
"S85","H18"
"S86","H7"
"S87","H55"
"S88","H7"
"S89","H7"
"S90","H7"
"S91","H41"
"S91","H63"
"S93","H65"
"S94","H7"
"S94","H10"
"S94","H28"
"S95","H7"
"S95","H10"
"S95","H28"
"S96","H48"
"S96","H49"
"S97","H48"
"S97","H49"
"S98","H48"
"S98","H49"
"S99","H42"
"S100","H7"
"S100","H42"
"S101","H17"
"S101","H18"
"S102","H17"
"S102","H18"
"S103","H62"
"S104","H7"
"S104","H62"
"S105","H44"
"S106","H44"
"S107","H70"
"S108","H53"
"S108","H71"
"S109","H10"
"S109","H28"
"S110","H10"
"S110","H28"
"S111","H25"
"S112","H7"
"S112","H25"
