"symbiont","host"
"S12","H23"
"S16","H42"
"S16","H62"
"S17","H11"
"S19","H12"
"S19","H79"
"S19","H80"
"S20","H63"
"S20","H81"
"S21","H5"
"S22","H5"
"S24","H14"
"S25","H14"
"S26","H17"
"S26","H18"
"S27","H12"
"S27","H47"
"S27","H61"
"S27","H63"
"S27","H79"
"S27","H80"
"S27","H81"
"S27","H99"
"S28","H100"
"S33","H42"
"S33","H56"
"S33","H76"
"S33","H89"
"S35","H23"
"S35","H101"
"S36","H15"
"S37","H30"
"S37","H61"
"S43","H35"
"S44","H35"
"S45","H35"
"S49","H15"
"S51","H90"
"S54","H35"
"S57","H61"
"S57","H99"
"S59","H39"
"S60","H40"
"S61","H28"
"S61","H29"
"S61","H97"
"S62","H50"
"S63","H23"
"S63","H64"
"S63","H65"
"S66","H12"
"S66","H28"
"S66","H29"
"S66","H30"
"S69","H5"
"S70","H19"
"S70","H20"
"S71","H19"
"S71","H20"
"S72","H100"
"S72","H101"
"S73","H57"
"S73","H58"
"S75","H5"
"S76","H12"
"S77","H5"
"S78","H33"
"S79","H16"
"S80","H6"
"S81","H48"
"S84","H11"
"S85","H71"
"S86","H38"
"S86","H72"
"S87","H26"
"S87","H43"
"S87","H73"
"S88","H62"
"S89","H6"
"S89","H62"
"S90","H91"
"S90","H92"
"S91","H35"
"S91","H61"
"S91","H63"
"S92","H35"
"S92","H61"
"S92","H63"
"S95","H6"
"S96","H77"
"S97","H70"
"S97","H82"
"S98","H83"
"S99","H84"
"S100","H85"
"S101","H5"
"S102","H5"
"S103","H27"
"S104","H27"
"S105","H53"
"S105","H88"
"S106","H89"
"S106","H90"
"S107","H78"
"S107","H93"
"S107","H94"
"S108","H41"
"S108","H63"
"S108","H98"
"S109","H41"
"S109","H63"
"S109","H98"
"S110","H76"
"S111","H6"
"S111","H76"
"S112","H96"
"S113","H97"
"S114","H61"
"S114","H81"
"S114","H98"
"S115","H61"
"S115","H81"
"S115","H98"
"S116","H99"
"S117","H61"
"S117","H63"
"S117","H81"
"S117","H99"
"S118","H61"
"S118","H63"
"S118","H81"
"S118","H99"
"S120","H6"
"S120","H13"
"S120","H61"
"S120","H63"
"S121","H6"
"S121","H33"
"S122","H6"
"S122","H33"
"S123","H99"
"S124","H6"
"S124","H99"
"S125","H102"
"S127","H13"
"S128","H13"
"S129","H74"
"S129","H75"
"S130","H6"
"S130","H74"
"S130","H75"
