"symbiont","host"
"S5","H9"
"S7","H33"
"S11","H31"
"S12","H5"
"S12","H10"
"S12","H20"
"S12","H23"
"S12","H28"
"S12","H29"
"S12","H34"
"S13","H32"
"S14","H17"
"S15","H16"
"S15","H24"
"S15","H41"
"S17","H9"
"S18","H10"
"S20","H17"
"S21","H17"
"S22","H4"
"S23","H4"
"S24","H4"
"S25","H4"
"S25","H5"
"S27","H5"
"S27","H15"
"S28","H5"
"S28","H15"
"S29","H4"
"S30","H5"
"S30","H15"
"S31","H32"
"S32","H4"
"S33","H4"
"S33","H5"
"S34","H9"
"S35","H9"
"S36","H17"
"S37","H5"
"S37","H17"
"S38","H5"
"S38","H39"
"S39","H5"
"S39","H15"
"S40","H4"
"S41","H4"
"S42","H5"
"S43","H5"
"S44","H16"
"S45","H16"
"S46","H5"
"S47","H38"
"S48","H39"
"S49","H33"
"S50","H5"
