"symbiont","host"
"S4","H6"
"S4","H14"
"S9","H6"
"S9","H14"
"S10","H6"
"S10","H19"
"S10","H25"
"S14","H2"
"S15","H2"
"S17","H2"
"S18","H6"
"S18","H14"
"S19","H6"
"S19","H14"
"S20","H2"
"S20","H6"
"S20","H14"
"S22","H10"
"S23","H6"
"S23","H19"
"S24","H2"
"S25","H27"
"S28","H3"
"S31","H6"
"S31","H14"
"S33","H3"
"S33","H7"
"S34","H19"
"S34","H26"
"S35","H19"
"S35","H25"
"S35","H26"
"S37","H3"
"S39","H2"
"S39","H3"
"S40","H6"
"S40","H10"
"S40","H16"
"S41","H15"
"S41","H17"
"S43","H2"
"S44","H2"
"S45","H2"
"S46","H2"
"S47","H10"
"S48","H10"
"S49","H30"
"S49","H31"
"S50","H22"
"S51","H2"
"S52","H2"
"S53","H2"
"S54","H3"
"S55","H28"
"S55","H29"
"S56","H27"
"S57","H27"
"S58","H3"
"S59","H3"
"S60","H6"
"S60","H19"
"S60","H25"
"S60","H26"
"S61","H6"
"S61","H19"
"S61","H25"
"S61","H26"
"S62","H3"
"S62","H5"
"S63","H3"
"S63","H5"
