"symbiont","host"
"S10","H36"
"S11","H13"
"S11","H19"
"S14","H6"
"S16","H11"
"S22","H41"
"S23","H15"
"S23","H16"
"S23","H17"
"S24","H48"
"S27","H30"
"S28","H30"
"S28","H31"
"S29","H4"
"S30","H35"
"S31","H36"
"S35","H48"
"S35","H49"
"S36","H4"
"S37","H33"
"S37","H40"
"S37","H41"
"S38","H4"
"S39","H28"
"S40","H45"
"S41","H29"
"S42","H27"
"S44","H35"
"S45","H36"
"S47","H4"
"S48","H38"
"S49","H39"
"S50","H4"
"S51","H46"
"S52","H7"
"S52","H47"
"S53","H39"
"S54","H4"
"S55","H4"
"S56","H4"
"S57","H11"
"S58","H4"
"S58","H11"
