"symbiont","host"
"S16","H12"
"S16","H15"
"S17","H10"
"S17","H11"
"S17","H12"
"S17","H15"
"S18","H10"
"S19","H10"
"S20","H11"
"S20","H12"
"S20","H15"
"S20","H18"
"S21","H11"
"S21","H12"
"S21","H15"
"S21","H19"
"S22","H13"
"S23","H14"
"S24","H10"
"S25","H11"
"S25","H12"
"S26","H11"
"S26","H12"
"S26","H17"
"S27","H7"
"S27","H13"
"S27","H16"
"S28","H16"
"S29","H7"
"S29","H13"
"S29","H16"
"S30","H17"
"S31","H13"
"S31","H16"
"S32","H13"
"S32","H16"
"S33","H7"
"S33","H13"
"S33","H17"
"S34","H12"
"S34","H15"
"S34","H17"
"S34","H18"
"S34","H19"
"S35","H13"
"S35","H17"
"S36","H13"
"S36","H17"
"S37","H7"
"S37","H22"
"S38","H7"
"S38","H22"
"S39","H22"
"S40","H7"
"S40","H23"
"S41","H10"
"S42","H8"
"S42","H10"
