"symbiont","host"
"S6","H12"
"S7","H24"
"S8","H31"
"S9","H31"
"S15","H6"
"S15","H8"
"S17","H7"
"S17","H20"
"S18","H18"
"S20","H19"
"S20","H20"
"S22","H3"
"S22","H12"
"S22","H21"
"S23","H21"
"S23","H31"
"S24","H3"
"S24","H12"
"S25","H3"
"S25","H12"
"S25","H21"
"S27","H3"
"S27","H6"
"S27","H12"
"S28","H21"
"S28","H32"
"S30","H7"
"S30","H19"
"S31","H7"
"S31","H19"
"S34","H29"
"S35","H12"
"S36","H6"
"S37","H3"
"S37","H12"
"S38","H3"
"S38","H12"
"S39","H21"
"S39","H31"
"S40","H32"
"S41","H21"
"S41","H32"
"S42","H21"
"S42","H32"
