"symbiont","host"
"S11","H1"
"S12","H1"
"S25","H17"
"S26","H1"
"S26","H11"
"S37","H1"
"S39","H1"
"S43","H17"
"S43","H70"
"S43","H71"
"S47","H1"
"S47","H11"
"S48","H1"
"S48","H11"
"S51","H33"
"S52","H11"
"S52","H58"
"S52","H59"
"S53","H71"
"S55","H38"
"S56","H70"
"S56","H71"
"S56","H73"
"S57","H51"
"S57","H53"
"S57","H71"
"S58","H22"
"S58","H42"
"S59","H71"
"S60","H51"
"S60","H52"
"S61","H1"
"S63","H22"
"S63","H43"
"S64","H22"
"S64","H42"
"S65","H44"
"S66","H47"
"S67","H50"
"S68","H1"
"S69","H1"
"S70","H22"
"S70","H42"
"S71","H22"
"S71","H42"
"S71","H70"
"S72","H32"
"S73","H32"
"S74","H31"
"S75","H31"
"S75","H70"
"S76","H52"
"S77","H53"
"S78","H57"
"S79","H11"
"S79","H41"
"S80","H70"
"S80","H71"
"S82","H43"
"S82","H70"
"S82","H71"
"S83","H43"
"S83","H70"
"S83","H71"
"S84","H77"
"S84","H78"
"S85","H66"
"S86","H70"
"S86","H71"
"S87","H70"
"S87","H71"
"S88","H23"
"S89","H23"
"S90","H56"
"S91","H71"
"S92","H43"
"S92","H71"
"S93","H11"
"S93","H41"
"S95","H70"
"S95","H71"
"S96","H72"
"S97","H73"
"S98","H68"
"S98","H74"
"S99","H24"
"S99","H63"
"S99","H75"
"S100","H11"
"S101","H43"
"S101","H70"
"S101","H71"
"S102","H43"
"S102","H70"
"S102","H71"
"S103","H44"
"S103","H60"
"S103","H61"
"S104","H44"
"S104","H60"
"S104","H61"
