"symbiont","host"
"S7","H19"
"S10","H7"
"S10","H15"
"S13","H9"
"S13","H25"
"S13","H26"
"S14","H7"
"S14","H15"
"S14","H25"
"S16","H7"
"S16","H25"
"S16","H26"
"S17","H10"
"S18","H10"
"S20","H27"
"S20","H28"
"S21","H9"
"S21","H20"
"S22","H1"
"S23","H1"
"S24","H21"
"S25","H22"
"S26","H7"
"S26","H8"
"S26","H9"
"S26","H20"
"S26","H26"
"S27","H22"
"S28","H23"
"S29","H9"
"S29","H25"
"S29","H26"
"S30","H9"
"S30","H25"
"S30","H26"
"S31","H24"
"S32","H24"
"S33","H24"
"S34","H4"
"S35","H4"
"S36","H7"
"S36","H25"
"S36","H26"
