"symbiont","host"
"S25","H19"
"S33","H14"
"S33","H17"
"S33","H24"
"S33","H39"
"S34","H17"
"S34","H20"
"S37","H37"
"S37","H49"
"S39","H19"
"S40","H20"
"S42","H28"
"S42","H31"
"S44","H17"
"S46","H24"
"S47","H24"
"S47","H40"
"S47","H41"
"S48","H24"
"S51","H38"
"S51","H46"
"S52","H28"
"S52","H44"
"S52","H45"
"S53","H28"
"S53","H40"
"S53","H41"
"S53","H44"
"S55","H40"
"S56","H24"
"S57","H24"
"S57","H41"
"S60","H30"
"S61","H33"
"S62","H39"
"S63","H38"
"S63","H46"
"S64","H38"
"S64","H39"
"S66","H46"
"S67","H39"
"S68","H46"
"S69","H17"
"S69","H38"
"S69","H39"
"S70","H39"
"S71","H14"
"S72","H14"
"S73","H14"
"S74","H14"
"S75","H14"
"S76","H38"
"S77","H38"
"S78","H14"
"S78","H38"
"S78","H46"
"S79","H47"
