"symbiont","host"
"S6","H1"
"S6","H6"
"S6","H9"
"S6","H11"
"S8","H7"
"S8","H9"
"S9","H1"
"S9","H2"
"S9","H7"
"S9","H9"
"S9","H10"
"S11","H1"
"S11","H6"
"S11","H10"
"S13","H2"
"S14","H11"
"S14","H12"
"S15","H13"
"S16","H1"
"S16","H7"
"S16","H9"
"S16","H10"
"S17","H1"
"S17","H7"
"S17","H9"
"S17","H10"
"S18","H1"
"S18","H13"
"S18","H18"
"S18","H19"
"S19","H1"
"S19","H10"
"S20","H2"
"S20","H22"
"S22","H10"
"S23","H1"
"S23","H2"
"S23","H7"
"S24","H20"
"S25","H21"
"S26","H5"
"S26","H8"
"S26","H25"
"S27","H26"
"S28","H1"
"S28","H7"
"S29","H2"
