"symbiont","host"
"S3","H7"
"S4","H17"
"S4","H22"
"S10","H20"
"S10","H21"
"S14","H1"
"S14","H7"
"S15","H1"
"S16","H1"
"S16","H8"
"S16","H10"
"S17","H1"
"S17","H8"
"S18","H23"
"S19","H1"
"S20","H1"
"S21","H1"
"S21","H11"
"S21","H12"
"S24","H1"
"S25","H1"
"S27","H14"
"S27","H27"
"S28","H17"
"S28","H22"
"S28","H25"
"S29","H10"
"S29","H23"
"S30","H17"
"S30","H22"
"S30","H25"
"S31","H1"
"S31","H12"
"S31","H14"
"S31","H17"
"S31","H25"
"S32","H1"
"S32","H12"
"S32","H14"
"S32","H17"
"S32","H22"
"S32","H25"
"S33","H1"
"S33","H10"
"S33","H24"
"S34","H1"
"S34","H6"
"S34","H10"
"S34","H24"
"S35","H1"
"S36","H1"
"S37","H17"
"S37","H26"
"S38","H1"
"S38","H23"
"S39","H7"
"S39","H10"
"S39","H24"
"S40","H25"
"S41","H17"
"S41","H26"
"S42","H15"
"S43","H6"
"S44","H1"
"S44","H8"
"S44","H10"
"S44","H24"
"S45","H1"
"S45","H20"
"S46","H1"
"S46","H6"
"S46","H8"
"S46","H10"
"S46","H24"
"S47","H1"
"S47","H6"
"S47","H8"
"S47","H10"
"S47","H24"
"S48","H1"
"S48","H20"
"S49","H1"
"S49","H20"
"S50","H1"
"S50","H7"
"S50","H10"
"S50","H23"
"S51","H1"
"S51","H7"
"S51","H10"
"S51","H23"
"S52","H1"
"S53","H1"
"S54","H18"
"S54","H21"
"S55","H18"
"S55","H21"
"S56","H10"
"S57","H10"
"S58","H10"
"S59","H27"
"S60","H1"
"S60","H14"
"S60","H28"
