"symbiont","host"
"S7","H7"
"S7","H14"
"S8","H7"
"S8","H14"
"S12","H6"
"S13","H6"
"S14","H7"
"S15","H3"
"S15","H27"
"S15","H29"
"S15","H30"
"S16","H3"
"S20","H14"
"S21","H3"
"S21","H15"
"S23","H3"
"S23","H4"
"S23","H27"
"S23","H28"
"S23","H29"
"S23","H30"
"S24","H4"
"S25","H7"
"S26","H4"
"S27","H4"
"S28","H3"
"S30","H7"
"S31","H7"
"S32","H18"
"S32","H19"
"S33","H18"
"S33","H19"
"S35","H3"
"S35","H30"
"S36","H25"
"S37","H26"
"S38","H3"
"S38","H29"
"S38","H30"
"S39","H3"
"S39","H29"
"S40","H3"
"S41","H3"
"S42","H4"
"S43","H4"
