"symbiont","host"
"S2","H21"
"S12","H6"
"S12","H20"
"S13","H6"
"S13","H20"
"S15","H4"
"S15","H25"
"S16","H4"
"S16","H14"
"S16","H37"
"S18","H21"
"S18","H22"
"S19","H32"
"S19","H33"
"S19","H34"
"S20","H32"
"S20","H33"
"S20","H34"
"S22","H21"
"S23","H41"
"S24","H37"
"S25","H39"
"S30","H25"
"S32","H37"
"S34","H41"
"S36","H3"
"S37","H17"
"S38","H4"
"S38","H17"
"S39","H38"
"S40","H27"
"S41","H21"
"S41","H22"
"S43","H10"
"S43","H11"
"S44","H10"
"S44","H11"
"S45","H31"
"S46","H4"
"S46","H25"
"S46","H37"
"S47","H39"
"S48","H4"
"S48","H25"
"S48","H40"
"S49","H4"
"S49","H25"
"S49","H37"
"S50","H37"
"S51","H41"
"S52","H38"
"S53","H39"
"S54","H30"
"S55","H4"
"S55","H30"
"S56","H40"
"S57","H41"
