"symbiont","host"
"S23","H51"
"S23","H65"
"S24","H41"
"S24","H42"
"S29","H22"
"S30","H20"
"S35","H24"
"S41","H44"
"S41","H45"
"S44","H36"
"S44","H55"
"S45","H36"
"S45","H55"
"S45","H64"
"S47","H36"
"S47","H55"
"S47","H63"
"S48","H37"
"S50","H36"
"S52","H33"
"S52","H39"
"S53","H32"
"S53","H40"
"S54","H64"
"S55","H8"
"S55","H55"
"S55","H63"
"S57","H46"
"S58","H48"
"S59","H53"
"S60","H10"
"S61","H54"
"S62","H54"
"S63","H56"
"S64","H57"
"S65","H58"
"S66","H10"
"S67","H10"
"S71","H36"
"S71","H64"
"S72","H10"
"S72","H36"
"S72","H64"
"S73","H52"
"S73","H59"
"S74","H60"
"S75","H61"
"S76","H62"
"S77","H63"
"S78","H64"
"S79","H67"
"S80","H68"
"S81","H47"
"S82","H10"
"S82","H47"
