"symbiont","host"
"S7","H25"
"S9","H39"
"S10","H47"
"S10","H48"
"S16","H48"
"S18","H35"
"S18","H41"
"S23","H41"
"S23","H47"
"S23","H48"
"S24","H15"
"S26","H47"
"S28","H28"
"S35","H24"
"S36","H17"
"S37","H26"
"S38","H17"
"S41","H31"
"S42","H33"
"S42","H44"
"S43","H26"
"S44","H32"
"S44","H37"
"S45","H12"
"S46","H34"
"S47","H35"
"S49","H26"
"S50","H25"
"S51","H12"
"S51","H25"
"S52","H39"
"S53","H41"
"S53","H47"
"S53","H48"
"S54","H40"
"S55","H41"
"S56","H42"
"S57","H45"
"S57","H46"
"S58","H39"
"S58","H40"
"S59","H13"
"S59","H39"
"S59","H40"
"S60","H13"
"S60","H39"
"S60","H40"
"S61","H33"
"S61","H43"
"S62","H44"
