"symbiont","host"
"S5","H9"
"S5","H10"
"S5","H32"
"S7","H10"
"S8","H10"
"S11","H9"
"S11","H32"
"S15","H18"
"S16","H6"
"S17","H19"
"S17","H28"
"S18","H11"
"S19","H6"
"S20","H6"
"S21","H6"
"S22","H21"
"S24","H21"
"S26","H6"
"S26","H23"
"S27","H24"
"S28","H25"
"S29","H5"
"S30","H36"
"S31","H6"
"S32","H14"
"S32","H34"
"S32","H35"
"S35","H5"
"S36","H9"
"S37","H6"
"S38","H22"
"S39","H6"
"S40","H9"
"S41","H26"
"S42","H26"
"S43","H5"
"S44","H5"
"S45","H14"
"S45","H35"
"S46","H5"
"S47","H5"
"S48","H5"
"S49","H5"
"S50","H31"
"S51","H31"
"S52","H11"
"S53","H10"
"S54","H10"
"S55","H11"
"S56","H6"
"S57","H11"
"S58","H11"
"S59","H6"
"S60","H6"
"S61","H14"
"S61","H35"
"S62","H14"
"S62","H35"
