"symbiont","host"
"S4","H5"
"S14","H5"
"S19","H4"
"S20","H4"
"S23","H21"
"S23","H32"
"S23","H33"
"S24","H28"
"S27","H28"
"S27","H43"
"S29","H58"
"S30","H43"
"S32","H37"
"S33","H25"
"S35","H30"
"S37","H4"
"S38","H4"
"S39","H49"
"S39","H50"
"S41","H22"
"S41","H25"
"S42","H2"
"S42","H22"
"S42","H25"
"S43","H40"
"S44","H34"
"S45","H34"
"S46","H35"
"S48","H24"
"S49","H37"
"S50","H38"
"S53","H41"
"S54","H41"
"S55","H28"
"S55","H46"
"S56","H2"
"S57","H43"
"S58","H24"
"S59","H4"
"S60","H26"
"S61","H2"
"S61","H47"
"S62","H4"
"S62","H46"
"S64","H54"
"S65","H53"
"S67","H37"
"S68","H37"
"S69","H32"
"S70","H4"
"S71","H55"
"S72","H56"
"S73","H26"
"S74","H26"
"S75","H46"
"S76","H4"
"S76","H46"
"S77","H15"
"S77","H16"
"S78","H4"
"S79","H4"
"S79","H41"
"S80","H4"
"S80","H41"
"S81","H22"
"S81","H26"
"S82","H4"
"S82","H22"
"S82","H26"
