"symbiont","host"
"S2","H36"
"S2","H37"
"S21","H24"
"S24","H39"
"S26","H11"
"S28","H34"
"S29","H22"
"S29","H23"
"S30","H22"
"S30","H23"
"S32","H29"
"S32","H30"
"S33","H24"
"S34","H29"
"S35","H28"
"S36","H27"
"S37","H27"
"S38","H18"
"S38","H26"
"S39","H5"
"S39","H18"
"S39","H26"
"S40","H17"
"S41","H5"
"S41","H17"
"S42","H5"
"S42","H28"
"S43","H5"
"S44","H28"
"S45","H37"
"S46","H36"
"S46","H37"
"S48","H32"
"S49","H31"
"S50","H31"
"S51","H33"
"S52","H34"
"S53","H11"
"S54","H6"
"S55","H34"
"S56","H35"
"S57","H6"
"S58","H6"
"S59","H23"
"S60","H23"
"S61","H43"
"S62","H42"
"S63","H6"
