"symbiont","host"
"S12","H27"
"S14","H13"
"S14","H24"
"S14","H29"
"S14","H30"
"S15","H20"
"S18","H19"
"S20","H14"
"S20","H22"
"S22","H40"
"S24","H6"
"S25","H40"
"S27","H21"
"S29","H45"
"S30","H31"
"S31","H32"
"S31","H33"
"S31","H34"
"S32","H46"
"S32","H50"
"S33","H36"
"S34","H26"
"S34","H29"
"S34","H30"
"S34","H51"
"S36","H13"
"S36","H24"
"S37","H11"
"S38","H28"
"S38","H49"
"S38","H50"
"S39","H28"
"S39","H49"
"S39","H50"
"S40","H22"
"S40","H27"
"S40","H38"
"S41","H39"
"S42","H40"
"S43","H6"
"S44","H6"
"S45","H42"
"S46","H45"
"S47","H46"
"S47","H49"
"S47","H50"
"S48","H19"
"S49","H19"
"S50","H47"
"S51","H13"
"S51","H48"
"S52","H49"
"S52","H50"
"S53","H11"
"S54","H48"
"S54","H51"
"S55","H29"
"S55","H30"
"S55","H52"
