"symbiont","host"
"S4","H11"
"S4","H12"
"S4","H13"
"S7","H7"
"S7","H20"
"S10","H3"
"S10","H14"
"S12","H17"
"S12","H18"
"S13","H6"
"S14","H6"
"S15","H11"
"S15","H22"
"S15","H23"
"S16","H13"
"S17","H3"
"S17","H13"
"S17","H21"
"S18","H10"
"S18","H13"
"S19","H11"
"S20","H7"
"S20","H12"
"S21","H20"
"S22","H7"
"S22","H12"
"S23","H3"
"S23","H7"
"S23","H12"
"S24","H3"
"S24","H14"
"S25","H15"
"S26","H6"
"S26","H20"
"S27","H21"
"S28","H22"
"S28","H23"
"S29","H4"
"S30","H3"
"S31","H3"
"S31","H4"
"S32","H8"
"S32","H13"
"S32","H22"
"S32","H23"
"S33","H4"
