"symbiont","host"
"S4","H2"
"S4","H5"
"S4","H6"
"S4","H12"
"S6","H12"
"S7","H12"
"S9","H5"
"S9","H6"
"S12","H3"
"S12","H14"
"S13","H3"
"S13","H14"
"S13","H17"
"S13","H18"
"S15","H4"
"S16","H8"
"S17","H10"
"S17","H15"
"S18","H2"
"S18","H4"
"S19","H2"
"S19","H4"
"S20","H10"
"S21","H11"
"S21","H12"
"S22","H12"
"S24","H12"
"S26","H10"
"S26","H15"
"S27","H3"
"S27","H10"
"S27","H16"
"S28","H10"
"S28","H15"
"S29","H16"
"S30","H3"
"S30","H4"
"S31","H3"
"S31","H4"
"S32","H3"
"S32","H14"
"S33","H3"
"S33","H14"
