"symbiont","host"
"S1","H54"
"S8","H43"
"S13","H46"
"S14","H15"
"S15","H25"
"S18","H43"
"S21","H44"
"S25","H18"
"S26","H20"
"S26","H54"
"S27","H20"
"S27","H25"
"S27","H53"
"S28","H44"
"S29","H42"
"S30","H19"
"S32","H25"
"S32","H31"
"S33","H36"
"S34","H25"
"S34","H43"
"S35","H9"
"S35","H60"
"S38","H32"
"S39","H10"
"S39","H20"
"S39","H21"
"S39","H54"
"S40","H43"
"S42","H14"
"S43","H14"
"S44","H25"
"S45","H25"
"S48","H23"
"S49","H23"
"S51","H30"
"S52","H39"
"S54","H21"
"S56","H43"
"S57","H44"
"S59","H52"
"S60","H10"
"S60","H20"
"S60","H21"
"S60","H54"
"S61","H6"
"S62","H49"
"S63","H54"
"S64","H52"
"S65","H53"
"S67","H51"
"S68","H51"
"S69","H6"
"S69","H54"
"S71","H57"
"S72","H57"
"S74","H6"
"S75","H39"
"S76","H6"
"S77","H62"
"S78","H63"
