"symbiont","host"
"S5","H40"
"S5","H41"
"S7","H39"
"S7","H42"
"S8","H4"
"S15","H1"
"S15","H23"
"S19","H1"
"S19","H38"
"S19","H47"
"S19","H48"
"S20","H26"
"S21","H1"
"S22","H1"
"S23","H3"
"S23","H4"
"S24","H14"
"S26","H25"
"S27","H1"
"S27","H38"
"S27","H46"
"S27","H48"
"S28","H1"
"S30","H6"
"S31","H1"
"S32","H28"
"S33","H29"
"S34","H33"
"S35","H34"
"S37","H1"
"S38","H1"
"S39","H39"
"S39","H41"
"S40","H40"
"S41","H41"
"S42","H39"
"S42","H42"
"S43","H43"
"S44","H30"
"S44","H45"
"S45","H39"
"S45","H41"
"S46","H39"
"S46","H41"
"S47","H38"
"S47","H46"
"S48","H47"
"S49","H47"
"S49","H48"
"S50","H38"
"S50","H49"
"S51","H50"
"S52","H51"
"S53","H54"
"S55","H1"
"S56","H1"
"S56","H3"
"S57","H40"
"S57","H41"
"S58","H40"
"S58","H41"
"S59","H39"
"S59","H41"
"S60","H39"
"S60","H41"
"S61","H3"
"S61","H4"
"S62","H1"
