"symbiont","host"
"S3","H21"
"S3","H36"
"S3","H37"
"S3","H42"
"S4","H23"
"S4","H24"
"S7","H24"
"S8","H2"
"S8","H4"
"S8","H26"
"S10","H21"
"S10","H42"
"S10","H43"
"S11","H29"
"S14","H13"
"S16","H8"
"S16","H35"
"S16","H39"
"S17","H4"
"S18","H41"
"S19","H18"
"S19","H35"
"S19","H38"
"S23","H2"
"S23","H4"
"S23","H13"
"S23","H34"
"S23","H38"
"S25","H31"
"S27","H10"
"S27","H20"
"S28","H2"
"S28","H12"
"S28","H35"
"S30","H23"
"S30","H24"
"S31","H5"
"S31","H30"
"S32","H10"
"S32","H21"
"S32","H26"
"S32","H37"
"S33","H4"
"S33","H10"
"S33","H21"
"S33","H36"
"S33","H37"
"S34","H22"
"S35","H4"
"S35","H10"
"S35","H19"
"S37","H32"
"S38","H4"
"S39","H4"
"S40","H4"
"S41","H32"
"S42","H8"
"S43","H8"
"S46","H22"
"S47","H22"
"S49","H12"
"S49","H24"
"S49","H28"
"S50","H4"
"S51","H4"
"S53","H22"
"S53","H32"
"S53","H34"
"S54","H35"
"S55","H2"
"S55","H12"
"S55","H35"
"S56","H2"
"S56","H12"
"S56","H35"
"S57","H21"
"S57","H38"
"S58","H39"
"S59","H39"
"S60","H32"
"S61","H32"
