"symbiont","host"
"S8","H3"
"S10","H3"
"S11","H27"
"S15","H1"
"S16","H3"
"S17","H1"
"S19","H34"
"S21","H27"
"S22","H17"
"S24","H22"
"S25","H13"
"S25","H14"
"S25","H20"
"S25","H21"
"S27","H1"
"S30","H1"
"S31","H1"
"S32","H1"
"S33","H1"
"S34","H17"
"S35","H18"
"S36","H19"
"S37","H15"
"S37","H30"
"S37","H31"
"S39","H1"
"S40","H13"
"S40","H14"
"S40","H20"
"S41","H13"
"S41","H14"
"S41","H20"
"S42","H1"
"S44","H24"
"S45","H25"
"S46","H1"
"S46","H26"
"S47","H1"
"S47","H27"
"S48","H1"
"S49","H26"
"S50","H27"
"S51","H1"
"S52","H1"
"S53","H29"
"S54","H2"
"S55","H32"
"S56","H33"
"S57","H3"
"S57","H26"
"S58","H3"
"S58","H26"
