"symbiont","host"
"S5","H9"
"S9","H9"
"S10","H2"
"S10","H13"
"S10","H19"
"S12","H2"
"S12","H9"
"S14","H10"
"S14","H14"
"S14","H24"
"S14","H25"
"S18","H36"
"S19","H12"
"S19","H18"
"S20","H25"
"S21","H18"
"S25","H2"
"S26","H12"
"S28","H30"
"S29","H12"
"S30","H15"
"S30","H21"
"S31","H15"
"S31","H21"
"S32","H2"
"S32","H11"
"S33","H2"
"S33","H11"
"S34","H11"
"S35","H27"
"S37","H31"
"S37","H32"
"S38","H29"
"S38","H30"
"S39","H31"
"S40","H2"
"S41","H6"
"S41","H32"
"S42","H6"
"S42","H32"
"S43","H2"
"S44","H2"
"S44","H6"
"S45","H6"
"S45","H31"
"S45","H34"
"S46","H26"
"S46","H36"
"S47","H37"
"S48","H35"
"S48","H38"
"S49","H2"
"S49","H11"
"S50","H2"
"S50","H11"
"S51","H2"
"S51","H13"
"S51","H14"
"S51","H33"
"S52","H2"
"S52","H13"
"S52","H14"
"S52","H33"
"S53","H6"
"S54","H6"
"S55","H39"
"S56","H40"
