"symbiont","host"
"S7","H13"
"S12","H15"
"S12","H17"
"S18","H13"
"S19","H9"
"S19","H12"
"S21","H13"
"S22","H13"
"S23","H9"
"S23","H13"
"S24","H13"
"S25","H9"
"S27","H14"
"S30","H9"
"S30","H16"
"S31","H4"
"S33","H21"
"S33","H32"
"S35","H4"
"S35","H9"
"S35","H15"
"S36","H14"
"S36","H19"
"S37","H14"
"S37","H19"
"S37","H20"
"S38","H4"
"S39","H25"
"S40","H26"
"S41","H4"
"S42","H4"
"S43","H13"
"S44","H13"
"S45","H10"
"S45","H18"
"S45","H27"
"S46","H28"
"S47","H15"
"S47","H29"
"S48","H30"
"S49","H21"
"S49","H31"
"S50","H32"
