"symbiont","host"
"S10","H3"
"S10","H31"
"S10","H35"
"S13","H5"
"S15","H16"
"S16","H16"
"S18","H5"
"S19","H27"
"S19","H28"
"S20","H3"
"S20","H34"
"S21","H17"
"S22","H10"
"S22","H17"
"S23","H10"
"S23","H17"
"S24","H3"
"S24","H31"
"S24","H33"
"S24","H34"
"S25","H33"
"S26","H23"
"S27","H5"
"S27","H33"
"S28","H5"
"S28","H33"
"S29","H3"
"S29","H23"
"S29","H31"
"S30","H3"
"S30","H31"
"S30","H35"
"S32","H17"
"S33","H3"
"S34","H24"
"S35","H3"
"S35","H31"
"S35","H34"
"S36","H3"
"S36","H31"
"S36","H33"
"S37","H29"
"S38","H23"
"S38","H30"
"S39","H5"
"S39","H33"
"S40","H5"
"S41","H3"
"S41","H34"
"S42","H31"
"S42","H35"
"S43","H33"
"S44","H33"
"S45","H36"
"S46","H37"
"S47","H26"
"S48","H26"
"S49","H5"
"S49","H33"
"S50","H5"
"S50","H33"
"S51","H23"
"S52","H23"
