"symbiont","host"
"S2","H22"
"S2","H23"
"S7","H10"
"S12","H7"
"S14","H10"
"S14","H15"
"S14","H16"
"S16","H6"
"S16","H9"
"S16","H20"
"S16","H21"
"S16","H25"
"S17","H3"
"S17","H15"
"S18","H16"
"S19","H3"
"S19","H12"
"S20","H13"
"S21","H6"
"S22","H6"
"S22","H9"
"S22","H21"
"S23","H6"
"S23","H9"
"S23","H20"
"S23","H21"
"S24","H3"
"S25","H3"
"S26","H18"
"S27","H19"
"S28","H22"
"S28","H23"
"S29","H6"
"S30","H22"
"S31","H21"
"S31","H24"
"S32","H6"
"S32","H9"
"S32","H20"
"S32","H25"
"S33","H3"
"S33","H26"
"S34","H27"
