"symbiont","host"
"S5","H12"
"S6","H11"
"S6","H18"
"S6","H20"
"S7","H11"
"S8","H11"
"S9","H3"
"S10","H5"
"S10","H10"
"S11","H12"
"S12","H12"
"S13","H6"
"S13","H7"
"S13","H9"
"S13","H11"
"S14","H6"
"S14","H7"
"S14","H9"
"S14","H12"
"S16","H12"
"S17","H15"
"S17","H16"
"S18","H6"
"S18","H13"
"S19","H6"
"S19","H7"
"S19","H9"
"S19","H11"
"S21","H6"
"S21","H9"
"S21","H14"
"S21","H17"
"S21","H18"
"S24","H5"
"S24","H11"
"S24","H20"
"S25","H6"
"S25","H7"
"S25","H9"
"S25","H12"
"S26","H6"
"S26","H7"
"S26","H9"
"S26","H12"
"S27","H5"
"S27","H19"
"S28","H11"
"S28","H20"
"S29","H11"
"S29","H20"
