"symbiont","host"
"S2","H19"
"S2","H25"
"S2","H27"
"S7","H19"
"S7","H25"
"S7","H27"
"S9","H9"
"S23","H7"
"S24","H8"
"S25","H7"
"S25","H10"
"S25","H11"
"S26","H19"
"S26","H27"
"S27","H20"
"S27","H21"
"S28","H9"
"S28","H17"
"S28","H18"
"S29","H9"
"S29","H17"
"S29","H18"
"S30","H14"
"S30","H15"
"S30","H16"
"S31","H19"
"S32","H10"
"S33","H19"
"S34","H12"
"S34","H14"
"S34","H15"
"S35","H7"
"S35","H10"
"S35","H11"
"S36","H18"
"S38","H7"
"S38","H11"
"S39","H19"
"S40","H12"
"S40","H14"
"S40","H15"
"S40","H16"
"S40","H19"
"S41","H13"
"S43","H19"
"S43","H26"
"S44","H25"
"S45","H7"
"S45","H10"
"S45","H11"
"S46","H7"
"S46","H10"
"S46","H11"
"S47","H22"
"S48","H23"
"S49","H24"
"S50","H25"
"S51","H7"
"S51","H10"
"S51","H11"
"S52","H5"
"S53","H12"
"S53","H14"
"S53","H15"
"S53","H16"
"S53","H19"
"S53","H26"
"S54","H27"
