"symbiont","host"
"S17","H12"
"S18","H4"
"S18","H12"
"S20","H11"
"S21","H11"
"S22","H28"
"S23","H13"
"S25","H12"
"S26","H28"
"S27","H29"
"S28","H21"
"S29","H4"
"S29","H24"
"S29","H25"
"S30","H17"
"S31","H18"
"S32","H19"
"S33","H20"
"S34","H26"
"S35","H27"
"S36","H11"
"S37","H31"
"S38","H28"
"S39","H29"
"S40","H30"
"S41","H11"
"S42","H5"
"S42","H11"
"S43","H29"
"S43","H31"
"S44","H29"
"S44","H31"
"S45","H34"
"S46","H35"
"S47","H40"
"S48","H36"
"S48","H37"
"S48","H41"
"S49","H42"
"S50","H43"
"S51","H16"
"S52","H4"
"S54","H45"
"S55","H15"
"S56","H15"
"S57","H12"
"S58","H12"
