"symbiont","host"
"S7","H1"
"S8","H1"
"S8","H25"
"S10","H25"
"S11","H24"
"S13","H6"
"S14","H20"
"S15","H7"
"S15","H11"
"S16","H13"
"S16","H16"
"S18","H24"
"S19","H1"
"S19","H5"
"S19","H14"
"S19","H15"
"S20","H1"
"S20","H5"
"S20","H14"
"S21","H14"
"S21","H15"
"S22","H14"
"S22","H15"
"S22","H25"
"S23","H25"
"S24","H24"
"S25","H25"
"S26","H24"
"S27","H1"
"S27","H3"
"S27","H6"
"S27","H20"
"S28","H1"
"S29","H24"
"S30","H25"
"S31","H24"
"S32","H25"
"S33","H20"
"S34","H21"
"S35","H24"
"S36","H19"
"S36","H23"
"S37","H3"
"S38","H3"
"S38","H25"
"S39","H24"
"S40","H25"
"S41","H25"
"S42","H3"
