"symbiont","host"
"S12","H34"
"S15","H34"
"S19","H16"
"S20","H41"
"S22","H36"
"S23","H23"
"S25","H17"
"S26","H24"
"S27","H38"
"S28","H18"
"S30","H20"
"S31","H20"
"S33","H12"
"S33","H28"
"S34","H12"
"S34","H28"
"S35","H4"
"S35","H9"
"S36","H32"
"S36","H44"
"S38","H33"
"S39","H34"
"S41","H43"
"S41","H44"
"S41","H48"
"S42","H36"
"S43","H2"
"S44","H35"
"S44","H41"
"S45","H42"
"S46","H9"
"S47","H4"
"S47","H9"
"S48","H43"
"S48","H44"
"S48","H48"
"S49","H43"
"S49","H44"
"S49","H48"
"S50","H12"
"S50","H25"
"S51","H4"
"S52","H45"
"S53","H22"
"S53","H24"
"S53","H46"
"S54","H47"
"S55","H48"
