"symbiont","host"
"S5","H1"
"S5","H13"
"S7","H50"
"S12","H42"
"S17","H23"
"S17","H32"
"S17","H33"
"S17","H34"
"S19","H7"
"S19","H50"
"S26","H16"
"S28","H1"
"S28","H23"
"S28","H34"
"S29","H1"
"S29","H23"
"S29","H32"
"S30","H1"
"S31","H1"
"S32","H1"
"S34","H29"
"S35","H22"
"S37","H23"
"S37","H32"
"S37","H33"
"S37","H34"
"S39","H1"
"S40","H1"
"S41","H21"
"S42","H22"
"S43","H45"
"S44","H21"
"S45","H21"
"S48","H30"
"S50","H7"
"S50","H40"
"S51","H7"
"S51","H50"
"S53","H19"
"S53","H35"
"S54","H7"
"S54","H40"
"S55","H7"
"S55","H50"
"S56","H36"
"S57","H38"
"S58","H39"
"S59","H50"
"S60","H37"
"S60","H41"
"S61","H25"
"S61","H26"
"S61","H42"
"S62","H43"
"S63","H44"
"S64","H36"
"S65","H36"
"S66","H7"
"S66","H40"
"S67","H45"
"S68","H48"
"S69","H47"
"S70","H21"
"S71","H21"
"S72","H7"
"S72","H50"
"S73","H7"
"S73","H40"
"S74","H5"
"S75","H51"
"S76","H52"
"S77","H46"
"S78","H46"
