"symbiont","host"
"S4","H15"
"S10","H6"
"S12","H14"
"S16","H8"
"S16","H11"
"S16","H14"
"S16","H17"
"S19","H8"
"S19","H18"
"S20","H16"
"S21","H15"
"S21","H21"
"S21","H22"
"S23","H22"
"S25","H18"
"S26","H22"
"S27","H8"
"S27","H11"
"S27","H14"
"S27","H18"
"S28","H19"
"S29","H20"
"S30","H15"
"S31","H15"
"S31","H21"
"S31","H22"
"S32","H4"
"S33","H8"
"S33","H11"
"S33","H14"
"S33","H18"
"S34","H4"
"S34","H11"
"S34","H18"
"S34","H21"
"S34","H22"
"S34","H24"
"S35","H4"
"S35","H11"
"S35","H18"
"S35","H21"
"S35","H23"
"S36","H15"
"S37","H15"
"S37","H22"
"S38","H4"
"S39","H21"
"S40","H8"
"S40","H11"
"S40","H14"
"S40","H18"
"S41","H21"
"S41","H22"
"S42","H23"
"S43","H24"
"S44","H15"
"S45","H15"
