"symbiont","host"
"S9","H10"
"S9","H22"
"S9","H30"
"S11","H29"
"S12","H22"
"S12","H35"
"S12","H36"
"S14","H9"
"S15","H8"
"S16","H8"
"S18","H10"
"S18","H23"
"S19","H20"
"S22","H21"
"S23","H36"
"S24","H18"
"S25","H19"
"S26","H35"
"S26","H36"
"S27","H35"
"S29","H21"
"S30","H11"
"S31","H11"
"S33","H26"
"S34","H20"
"S34","H27"
"S35","H17"
"S36","H5"
"S36","H17"
"S37","H12"
"S38","H5"
"S38","H12"
"S39","H5"
"S40","H21"
"S40","H24"
"S40","H32"
"S41","H21"
"S41","H24"
"S41","H32"
"S41","H37"
"S41","H38"
"S42","H21"
"S43","H5"
"S44","H21"
"S44","H29"
"S44","H32"
"S45","H21"
"S45","H29"
"S45","H32"
"S45","H37"
"S46","H23"
"S46","H24"
"S47","H23"
"S47","H24"
"S48","H22"
"S48","H23"
"S49","H5"
"S50","H17"
"S51","H5"
"S53","H5"
