"symbiont","host"
"S6","H2"
"S9","H25"
"S9","H26"
"S10","H19"
"S13","H6"
"S14","H2"
"S15","H4"
"S17","H15"
"S18","H8"
"S19","H2"
"S20","H19"
"S21","H12"
"S21","H13"
"S21","H14"
"S21","H17"
"S21","H18"
"S22","H21"
"S23","H4"
"S24","H4"
"S25","H19"
"S26","H13"
"S26","H17"
"S28","H4"
"S29","H4"
"S30","H12"
"S30","H13"
"S30","H14"
"S30","H17"
"S30","H18"
"S31","H13"
"S31","H14"
"S31","H17"
"S31","H18"
"S33","H20"
"S34","H2"
"S35","H2"
"S36","H15"
"S37","H16"
"S38","H2"
"S38","H25"
"S38","H26"
"S39","H2"
"S40","H19"
"S41","H20"
"S43","H4"
"S44","H21"
"S45","H2"
"S45","H22"
"S46","H2"
"S47","H2"
