"symbiont","host"
"S5","H1"
"S7","H1"
"S11","H1"
"S12","H1"
"S12","H16"
"S13","H1"
"S13","H8"
"S13","H21"
"S15","H16"
"S17","H34"
"S18","H27"
"S20","H15"
"S22","H18"
"S23","H2"
"S23","H26"
"S24","H2"
"S25","H30"
"S26","H2"
"S26","H16"
"S27","H2"
"S27","H16"
"S28","H16"
"S29","H2"
"S30","H10"
"S30","H11"
"S31","H19"
"S32","H21"
"S33","H1"
"S33","H23"
"S34","H27"
"S35","H1"
"S36","H1"
"S36","H2"
"S37","H2"
"S37","H10"
"S37","H11"
"S38","H2"
"S39","H26"
"S40","H27"
"S41","H16"
"S42","H16"
"S43","H1"
"S44","H1"
"S45","H1"
"S46","H1"
"S47","H1"
"S48","H1"
"S48","H2"
"S49","H22"
"S50","H2"
"S50","H30"
"S51","H22"
"S52","H22"
"S53","H2"
"S53","H22"
"S54","H20"
"S54","H32"
"S55","H33"
"S56","H31"
"S57","H31"
