"symbiont","host"
"S6","H1"
"S7","H1"
"S9","H4"
"S9","H5"
"S11","H10"
"S11","H11"
"S12","H6"
"S12","H7"
"S14","H4"
"S14","H5"
"S16","H21"
"S17","H1"
"S19","H1"
"S20","H10"
"S20","H11"
"S20","H20"
"S21","H14"
"S22","H20"
"S24","H13"
"S25","H20"
"S26","H6"
"S26","H7"
"S29","H1"
"S30","H14"
"S31","H18"
"S32","H20"
"S33","H21"
"S34","H10"
"S34","H11"
"S34","H21"
"S35","H10"
"S35","H11"
"S35","H21"
"S36","H17"
"S36","H19"
"S37","H17"
"S37","H19"
"S38","H20"
"S39","H20"
"S41","H11"
"S41","H25"
"S42","H11"
"S43","H11"
"S44","H1"
"S44","H7"
"S46","H14"
"S47","H3"
