"symbiont","host"
"S1","H2"
"S1","H3"
"S1","H5"
"S5","H2"
"S5","H3"
"S5","H10"
"S5","H11"
"S6","H2"
"S8","H2"
"S8","H3"
"S8","H14"
"S8","H15"
"S9","H2"
"S9","H14"
"S10","H3"
"S10","H9"
"S10","H10"
"S10","H13"
"S11","H2"
"S11","H3"
"S11","H13"
"S13","H2"
"S13","H5"
"S13","H9"
"S13","H10"
"S13","H11"
"S14","H2"
"S14","H3"
"S14","H12"
"S15","H2"
"S15","H3"
"S15","H9"
"S15","H12"
"S16","H2"
"S16","H3"
"S16","H8"
"S16","H12"
"S17","H2"
"S17","H8"
"S17","H9"
"S17","H10"
"S17","H11"
"S17","H12"
"S18","H3"
"S18","H7"
"S19","H9"
"S19","H12"
"S20","H3"
"S20","H11"
"S20","H13"
