"symbiont","host"
"S5","H2"
"S10","H20"
"S10","H21"
"S11","H6"
"S12","H9"
"S12","H25"
"S12","H26"
"S14","H12"
"S15","H12"
"S16","H12"
"S17","H17"
"S18","H3"
"S18","H17"
"S19","H28"
"S21","H2"
"S21","H20"
"S23","H18"
"S24","H20"
"S24","H21"
"S25","H3"
"S25","H21"
"S26","H13"
"S26","H14"
"S27","H23"
"S28","H22"
"S28","H24"
"S29","H2"
"S29","H20"
"S29","H21"
"S30","H2"
"S30","H20"
"S30","H21"
"S31","H2"
"S31","H20"
"S32","H2"
"S32","H3"
"S32","H20"
"S33","H19"
"S34","H19"
"S35","H28"
"S36","H28"
"S37","H29"
"S38","H30"
"S39","H13"
"S39","H14"
"S40","H12"
"S41","H3"
"S42","H29"
"S42","H32"
"S43","H3"
"S44","H31"
"S45","H31"
"S46","H3"
"S46","H13"
"S46","H14"
"S47","H3"
"S47","H13"
"S47","H14"
