"symbiont","host"
"S2","H7"
"S2","H13"
"S3","H8"
"S3","H16"
"S5","H8"
"S5","H17"
"S6","H5"
"S6","H7"
"S8","H7"
"S8","H8"
"S8","H16"
"S8","H17"
"S10","H8"
"S11","H5"
"S12","H11"
"S13","H5"
"S13","H8"
"S13","H16"
"S13","H17"
"S14","H7"
"S14","H8"
"S14","H18"
"S14","H19"
"S15","H7"
"S15","H8"
"S15","H12"
"S15","H13"
"S16","H5"
"S16","H8"
"S16","H16"
"S16","H17"
"S17","H7"
"S17","H8"
"S17","H12"
"S17","H13"
"S18","H18"
"S18","H19"
"S20","H7"
"S21","H15"
"S22","H14"
"S23","H14"
"S24","H5"
"S24","H8"
"S24","H17"
"S25","H5"
"S25","H8"
"S25","H17"
