"symbiont","host"
"S10","H21"
"S10","H28"
"S11","H12"
"S14","H9"
"S14","H17"
"S16","H9"
"S16","H24"
"S17","H7"
"S17","H18"
"S17","H19"
"S17","H20"
"S18","H7"
"S18","H18"
"S18","H19"
"S18","H20"
"S21","H11"
"S23","H17"
"S23","H22"
"S24","H12"
"S26","H4"
"S27","H27"
"S29","H14"
"S30","H21"
"S30","H22"
"S31","H16"
"S34","H4"
"S36","H4"
"S36","H24"
"S37","H9"
"S37","H21"
"S37","H22"
"S38","H23"
"S40","H9"
"S40","H21"
"S40","H22"
"S41","H4"
"S41","H9"
"S41","H21"
"S41","H22"
"S42","H28"
"S43","H4"
"S44","H4"
"S45","H4"
"S46","H21"
"S46","H22"
"S46","H27"
"S47","H28"
"S48","H12"
"S49","H5"
"S49","H12"
