"symbiont","host"
"S13","H17"
"S15","H14"
"S16","H4"
"S17","H14"
"S18","H22"
"S19","H14"
"S20","H1"
"S21","H1"
"S21","H22"
"S21","H27"
"S22","H1"
"S22","H16"
"S22","H22"
"S22","H27"
"S23","H7"
"S23","H21"
"S24","H26"
"S25","H22"
"S25","H27"
"S26","H1"
"S27","H1"
"S28","H1"
"S30","H1"
"S30","H4"
"S31","H17"
"S31","H19"
"S32","H17"
"S32","H19"
"S33","H16"
"S34","H4"
"S35","H27"
"S36","H16"
"S36","H22"
"S36","H27"
"S37","H16"
"S37","H22"
"S37","H27"
"S38","H16"
"S38","H22"
"S38","H28"
"S39","H16"
"S39","H22"
"S39","H28"
