"symbiont","host"
"S2","H3"
"S2","H8"
"S2","H13"
"S5","H2"
"S5","H3"
"S5","H5"
"S5","H13"
"S5","H14"
"S6","H6"
"S6","H8"
"S6","H13"
"S6","H14"
"S7","H2"
"S7","H3"
"S7","H5"
"S7","H13"
"S7","H14"
"S8","H9"
"S9","H20"
"S10","H23"
"S11","H10"
"S13","H12"
"S14","H3"
"S15","H3"
"S17","H22"
"S18","H10"
"S19","H3"
"S20","H3"
"S21","H2"
"S21","H3"
"S21","H8"
"S22","H2"
"S22","H3"
"S22","H8"
"S23","H10"
"S24","H10"
"S25","H11"
"S25","H17"
"S25","H18"
"S26","H3"
"S26","H11"
"S26","H17"
"S26","H18"
"S27","H2"
"S27","H3"
"S27","H5"
"S28","H2"
"S28","H3"
"S28","H5"
"S30","H2"
"S30","H3"
"S30","H5"
"S30","H8"
"S31","H19"
"S32","H19"
"S33","H9"
"S34","H3"
