"symbiont","host"
"S5","H2"
"S5","H12"
"S5","H13"
"S5","H16"
"S5","H17"
"S6","H2"
"S9","H7"
"S9","H8"
"S10","H2"
"S12","H2"
"S12","H5"
"S12","H15"
"S16","H2"
"S16","H5"
"S19","H2"
"S19","H11"
"S19","H12"
"S19","H13"
"S19","H16"
"S19","H17"
"S20","H12"
"S20","H13"
"S20","H16"
"S20","H17"
"S21","H2"
"S21","H11"
"S21","H17"
"S22","H2"
"S22","H5"
"S23","H12"
"S23","H13"
"S23","H14"
"S23","H15"
"S24","H12"
"S24","H13"
"S24","H14"
"S24","H15"
"S25","H12"
"S25","H13"
"S25","H16"
"S26","H2"
"S26","H5"
"S28","H12"
"S28","H13"
"S28","H16"
"S28","H17"
"S29","H12"
"S29","H13"
"S29","H16"
"S29","H17"
"S30","H17"
"S31","H17"
