"symbiont","host"
"S3","H1"
"S3","H6"
"S3","H7"
"S3","H13"
"S4","H1"
"S4","H4"
"S4","H5"
"S4","H8"
"S4","H9"
"S4","H10"
"S5","H1"
"S5","H4"
"S5","H5"
"S5","H14"
"S9","H9"
"S9","H10"
"S11","H5"
"S11","H14"
"S12","H5"
"S12","H14"
"S13","H8"
"S14","H1"
"S15","H4"
"S15","H12"
"S15","H13"
"S16","H1"
"S17","H1"
"S17","H6"
"S17","H7"
"S17","H8"
"S17","H13"
"S18","H14"
"S19","H4"
"S21","H1"
"S21","H6"
"S21","H7"
"S21","H8"
"S21","H13"
"S22","H1"
"S23","H1"
"S23","H6"
"S23","H7"
"S23","H8"
"S23","H14"
"S24","H1"
"S24","H2"
"S24","H6"
"S24","H7"
"S24","H8"
"S24","H14"
