"symbiont","host"
"S1","H1"
"S5","H1"
"S10","H7"
"S10","H19"
"S10","H20"
"S10","H21"
"S11","H1"
"S12","H1"
"S12","H4"
"S13","H6"
"S13","H7"
"S14","H6"
"S14","H7"
"S16","H1"
"S17","H4"
"S18","H4"
"S19","H2"
"S19","H7"
"S19","H13"
"S19","H19"
"S19","H20"
"S19","H21"
"S20","H5"
"S21","H2"
"S22","H2"
"S22","H20"
"S22","H21"
"S23","H2"
"S25","H19"
"S25","H23"
"S26","H7"
"S26","H14"
"S26","H19"
"S26","H20"
"S26","H21"
"S27","H2"
"S28","H4"
"S28","H10"
"S29","H2"
"S29","H4"
"S29","H10"
"S30","H23"
"S31","H2"
"S31","H23"
