"symbiont","host"
"S4","H3"
"S11","H6"
"S12","H25"
"S13","H44"
"S13","H48"
"S16","H19"
"S16","H41"
"S21","H3"
"S23","H19"
"S24","H12"
"S26","H19"
"S26","H40"
"S30","H41"
"S30","H44"
"S30","H48"
"S33","H19"
"S33","H40"
"S33","H41"
"S36","H58"
"S38","H40"
"S38","H41"
"S40","H13"
"S42","H22"
"S43","H24"
"S44","H25"
"S45","H55"
"S46","H23"
"S47","H23"
"S47","H55"
"S48","H17"
"S49","H32"
"S50","H55"
"S51","H55"
"S52","H55"
"S54","H29"
"S56","H39"
"S56","H45"
"S56","H49"
"S57","H19"
"S57","H41"
"S58","H19"
"S58","H40"
"S58","H41"
"S58","H54"
"S59","H14"
"S60","H14"
"S61","H39"
"S61","H45"
"S62","H49"
"S62","H55"
"S64","H55"
"S65","H55"
"S66","H49"
"S67","H52"
"S67","H53"
"S68","H54"
"S69","H54"
"S70","H51"
"S71","H55"
"S72","H54"
"S73","H19"
"S73","H40"
"S73","H47"
"S74","H37"
"S74","H56"
"S75","H37"
"S75","H57"
"S76","H50"
"S77","H50"
"S78","H17"
"S78","H54"
"S79","H55"
"S80","H55"
"S81","H55"
"S82","H19"
"S82","H40"
"S82","H47"
"S83","H19"
"S83","H40"
"S83","H47"
"S84","H37"
"S84","H56"
"S85","H57"
