"symbiont","host"
"S9","H8"
"S10","H6"
"S11","H14"
"S12","H34"
"S12","H35"
"S13","H34"
"S14","H6"
"S14","H8"
"S14","H34"
"S16","H9"
"S16","H20"
"S16","H21"
"S17","H6"
"S18","H6"
"S21","H6"
"S21","H8"
"S21","H34"
"S21","H35"
"S22","H6"
"S22","H8"
"S22","H34"
"S22","H35"
"S23","H30"
"S23","H31"
"S24","H30"
"S24","H31"
"S25","H9"
"S27","H19"
"S27","H22"
"S27","H23"
"S29","H31"
"S30","H30"
"S30","H31"
"S31","H19"
"S32","H19"
"S32","H22"
"S32","H23"
"S33","H6"
"S33","H8"
"S33","H9"
"S34","H19"
"S34","H22"
"S35","H19"
"S35","H22"
"S35","H23"
"S36","H3"
"S36","H24"
"S38","H30"
"S38","H31"
"S39","H6"
"S39","H8"
"S39","H9"
"S40","H6"
"S40","H8"
"S40","H9"
"S41","H6"
"S41","H32"
"S42","H27"
"S42","H33"
"S42","H34"
"S43","H9"
"S44","H9"
"S45","H9"
"S45","H22"
"S46","H4"
"S46","H9"
"S46","H22"
